+--------------+--------+------------+----------+-------+-------+-------+-------+-------+-------+-------+-------+-------+------+
|     行业     |  代码  |    名称    | 涨幅统计 |   9   |   8   |   7   |   6   |   5   |   4   |   3   |   2   |   1   |  0   |
|   光伏设备   | 603396 |  金辰股份  |   3.2%   | -0.1  |  1.0  | -3.1  | -6.5  | 10.0  | -1.9  | -3.2  | -0.8  | -0.8  | 10.0 |
|   环保行业   | 000711 |  京蓝科技  |   3.0%   |  1.9  |  0.7  | -1.9  |  3.8  | -2.2  | -8.2  | 10.1  |  0.7  | -0.7  | -0.4 |
|   电力行业   | 000531 |  穗恒运Ａ   |   2.9%   | -2.6  | -2.2  |  5.0  | -2.0  | -0.3  | -5.5  | 10.0  | -3.1  |  4.0  | 0.5  |
|   环保行业   | 300422 |   博世科   |   2.8%   | -0.8  |  0.3  | -0.3  |  3.0  | -2.2  | -4.8  | 12.1  | -2.5  | -1.1  | 0.0  |
|   环保行业   | 300262 |  巴安水务  |   2.8%   | -2.1  | -2.2  | -1.9  |  2.0  | -2.6  | -2.0  | 19.9  | -1.1  | -2.8  | -2.3 |
|   化学制药   | 301089 |  拓新药业  |   2.6%   |  3.0  |  4.5  | -3.5  | -1.8  |  4.7  | -10.2 | 11.7  |  0.1  | -3.5  | -1.1 |
|   工程建设   | 002663 |  普邦股份  |   2.6%   |  1.0  |  1.6  |  3.0  |  0.0  | -3.0  | -6.6  |  9.8  |  0.0  | -1.5  | -1.0 |
|   电网设备   | 601877 |  正泰电器  |   2.6%   | -2.4  | -5.0  | -2.6  |  1.5  | 10.0  |  5.6  |  1.1  | -1.9  | -0.4  | -2.6 |
|  汽车零部件  | 002553 |  南方精工  |   2.1%   | -2.2  | -4.6  | -7.5  |  1.1  |  1.4  |  0.5  |  2.0  | 10.0  | -0.3  | 2.6  |
|   电力行业   | 605028 |  世茂能源  |   2.0%   |  0.1  |  0.8  | -2.7  |  3.5  | -1.4  | -4.2  | 10.0  | -0.8  | -0.2  | -2.3 |
|   塑料制品   | 603722 |   阿科力   |   1.9%   | -0.4  | -0.9  | -1.3  |  2.6  |  0.9  | -1.9  | -1.7  | 10.0  | -2.4  | -2.3 |
| 工程咨询服务 | 002883 |  中设股份  |   1.8%   |  2.0  |  1.6  |  1.6  |  4.3  | -5.7  | -7.7  | 10.0  |  0.9  | -1.7  | -2.4 |
|  汽车零部件  | 002813 |  路畅科技  |   1.8%   | 10.0  | -6.3  | -6.3  |  2.1  | -1.4  |  1.2  | 10.0  | -1.4  |  1.8  | -6.4 |
|     电池     | 300648 |  星云股份  |   1.7%   | -5.3  | -3.2  | -2.6  |  4.5  | 10.3  | -2.8  |  6.0  | -3.0  | -2.4  | 1.1  |
|     电池     | 002580 |  圣阳股份  |   1.7%   | -3.3  |  0.6  | -4.9  |  3.9  |  9.9  | -1.1  |  1.8  | -1.4  |  0.1  | -3.2 |
|   食品饮料   | 002330 |   得利斯   |   1.6%   |  0.1  |  2.1  | -4.0  | -1.4  |  1.9  | -3.7  | 10.0  | -0.1  | -0.6  | -2.0 |
|    半导体    | 001309 |   德明利   |   1.5%   | 10.0  | -10.0 | -10.0 | -9.4  |  0.9  | 10.0  |  0.9  | -0.6  |  2.6  | 10.0 |
|  汽车零部件  | 300428 |  立中集团  |   1.5%   | -8.1  |  1.4  | -4.3  | -0.6  |  5.3  | 20.0  |  0.6  | -9.4  |  0.3  | -0.7 |
|   公用事业   | 000605 |  渤海股份  |   1.5%   | -2.6  |  0.3  |  3.5  |  1.5  | -2.5  | -3.8  | 10.0  | -1.7  |  0.4  | -2.8 |
|   有色金属   | 002824 |  和胜股份  |   1.4%   | -6.5  | -2.5  | -0.3  |  1.8  | 10.0  |  0.8  | -0.4  |  4.0  | -1.8  | -2.9 |
|   食品饮料   | 002495 |  佳隆股份  |   1.1%   |  0.8  |  0.4  | -2.7  |  3.5  | 10.2  | -9.9  |  0.8  |  0.8  |  0.4  | -1.9 |
|   化学原料   | 600955 |  维远股份  |   1.1%   | -1.1  | -2.2  | -0.5  |  0.1  |  0.3  | -5.9  |  1.4  | 10.0  |  1.2  | -1.6 |
|   有色金属   | 002114 |  罗平锌电  |   1.1%   |  0.5  |  0.4  | -1.9  |  0.3  | -3.4  | -9.2  | 10.0  |  3.8  |  2.8  | -1.2 |
|   钢铁行业   | 000655 |  金岭矿业  |   1.0%   | -4.3  |  0.4  |  2.0  |  0.3  | -2.6  | -7.0  |  9.9  | -0.3  |  4.6  | -1.0 |
|   汽车服务   | 600386 |  北巴传媒  |   0.9%   | -2.4  | -2.2  | -1.2  |  0.8  | -1.7  | -6.3  |  9.9  |  2.4  |  1.9  | 0.5  |
|   环保行业   | 000035 |  中国天楹  |   0.9%   | -1.9  | -0.2  | -5.3  |  3.8  |  1.1  | -4.7  |  9.9  | -0.9  |  4.4  | -4.4 |
|   通用设备   | 002426 |  胜利精密  |   0.9%   |  0.4  | -1.3  | -2.5  |  4.3  | -0.8  | -4.6  | 10.1  | -1.6  |  0.4  | -2.8 |
|     电池     | 300438 |  鹏辉能源  |   0.8%   | -8.4  |  1.5  | -3.6  |  6.8  | 11.5  |  0.4  |  0.4  | -0.9  |  1.5  | -6.8 |
|  房地产服务  | 002188 |  巴士在线  |   0.5%   |  0.8  |  3.6  | -3.6  |  0.5  | -2.3  | -3.2  | 10.0  | -0.8  | -0.3  | -3.5 |
|   综合行业   | 600784 |  鲁银投资  |   0.5%   |  1.0  | -3.2  | -4.1  |  0.8  | 10.0  | -4.0  |  2.0  |  2.4  | -2.1  | -1.8 |
|   公用事业   | 600187 |  国中水务  |   0.4%   |  2.3  |  4.4  | -5.0  |  0.4  | -1.1  | -6.4  | 10.0  | -1.4  |  3.0  | -4.7 |
|   消费电子   | 002139 |  拓邦股份  |   0.3%   | -5.6  | -7.9  | -3.1  | -0.7  |  7.3  |  1.1  | 10.0  | -0.2  | -0.2  | 1.0  |
|   电力行业   | 000040 |  东旭蓝天  |   0.3%   |  0.3  |  0.9  |  0.0  |  2.6  | -2.5  | -4.0  |  9.9  | -3.8  |  0.8  | -3.1 |
|   汽车服务   | 600297 |  广汇汽车  |   0.0%   | -1.1  | -1.9  | -0.8  |  0.8  | -0.8  | -2.8  |  9.8  | -1.1  | -1.5  | 0.0  |
|   装修建材   | 603661 |  DR恒林股  |  -0.2%   |  1.0  | -0.7  | -1.4  | -0.8  | 10.0  | -4.5  |  0.0  | -2.0  |  1.0  | -2.3 |
|   环保行业   | 605069 |  正和生态  |  -0.4%   |  0.6  | -0.5  | -0.3  |  0.8  |  1.0  | -10.0 |  2.5  | 10.0  | -1.6  | -1.9 |
|   农药兽药   | 603086 |  先达股份  |  -0.5%   | -2.2  | -1.9  | -3.7  |  1.8  | 10.0  | -3.8  |  1.7  |  1.2  |  0.2  | -3.0 |
|  非金属材料  | 603612 |  索通发展  |  -0.5%   | -2.6  | 10.0  | -1.8  | -4.9  | 10.0  |  7.5  | -9.6  | -5.3  |  7.1  | -8.3 |
|   农药兽药   | 603718 |  海利生物  |  -0.8%   |  0.0  |  1.0  | -4.4  |  0.0  | 10.0  | -3.7  | -0.3  | -0.5  | -1.3  | -1.0 |
|   电子元件   | 600237 |  铜峰电子  |  -0.9%   | -2.7  |  6.3  | -4.7  | -9.7  |  9.9  | -2.2  |  1.0  |  2.8  |  0.5  | -0.8 |
|   汽车服务   | 000757 |  浩物股份  |  -0.9%   | -2.4  | -2.7  | -2.1  | -0.7  | -1.9  | -1.9  |  5.0  |  9.9  | -0.4  | -2.8 |
|   光伏设备   | 300763 |  锦浪科技  |  -0.9%   | -8.4  |  1.0  | -2.6  |  2.0  |  3.0  |  0.7  | 11.6  | -7.1  | -0.1  | 0.2  |
|   铁路公路   | 600662 |  外服控股  |  -0.9%   | -0.6  | -1.9  |  0.8  |  4.3  | -7.1  |  9.9  | -1.9  | -1.5  |  0.1  | -2.1 |
|  互联网服务  | 688258 |  卓易信息  |  -1.9%   |  2.7  | -4.3  | -3.3  | -1.3  |  0.7  | -2.3  |  1.0  | 11.0  | -3.3  | -1.9 |
|     电池     | 600847 |  万里股份  |  -2.1%   | -1.1  |  0.8  | -3.2  | -0.1  |  3.9  |  7.8  |  0.6  | 10.0  | -10.0 | -8.9 |
|   装修建材   | 603378 |  亚士创能  |  -2.2%   | -0.5  | -4.1  | -0.9  |  3.1  | -2.5  | -4.3  | 10.0  | -1.5  |  3.5  | -4.2 |
|   交运设备   | 600818 |  中路股份  |  -2.4%   | -1.5  | -1.7  | -10.0 |  1.9  | 10.0  | -0.5  |  1.4  |  1.9  | -0.2  | -2.5 |
|   农药兽药   | 002868 |  绿康生化  |  -3.3%   | 10.0  | -10.0 | -10.0 |  1.1  | 10.0  | -2.5  |  1.3  |  3.4  | -3.1  | -1.4 |
|  汽车零部件  | 002454 |  松芝股份  |  -3.6%   | -0.2  | -4.6  | -7.9  |  2.4  |  1.2  | -3.0  |  4.4  | 10.0  | -8.8  | 4.5  |
|  汽车零部件  | 300585 |  奥联电子  |  -3.7%   | -1.1  | -3.2  | -3.6  |  1.2  | 10.0  | -0.5  |  0.9  | -0.3  | -2.5  | -3.9 |
|   电网设备   | 301031 |  中熔电气  |  -4.3%   | -4.5  | -2.8  | -3.9  |  2.1  |  9.8  |  0.1  | -2.1  |  1.4  | -5.2  | 1.7  |
|   专用设备   | 603015 |  弘讯科技  |  -5.0%   | 10.1  | -10.0 | -8.0  | -2.7  |  7.6  | -4.3  | 10.1  |  1.0  | -2.3  | -4.1 |
|  房地产开发  | 000671 |   阳光城   |  -5.8%   | -0.5  | -1.5  |  1.0  |  1.5  | -2.4  | -8.9  |  9.8  |  0.0  | -2.0  | -2.0 |
|   有色金属   | 002806 |  华锋股份  |  -6.5%   | -3.8  | -2.6  | -5.0  |  0.5  | -3.0  | -2.6  | 10.0  |  1.9  |  0.9  | -2.3 |
|  房地产开发  | 600466 |  蓝光发展  |  -6.6%   |  0.7  | -3.3  | -1.4  |  1.4  | -4.7  | -7.8  | 10.0  | -0.7  |  0.7  | -0.7 |
|  房地产开发  | 600657 |  信达地产  |  -8.0%   | -1.6  | -4.6  |  1.7  |  4.5  | 10.0  | -10.0 | -1.8  |  0.8  | -1.5  | -4.7 |
|     证券     | 002670 |  国盛金控  |  -8.7%   |  0.0  |  0.0  |  0.0  |  0.0  | -6.9  | -7.8  |  9.9  | -2.8  | -1.2  | 0.8  |
|   汽车整车   | 000957 |  中通客车  |  -11.9%  | -10.0 |  2.3  |  4.8  |  3.5  | 10.0  |  4.0  |  5.3  | -10.0 | -10.0 | -9.7 |
|   电网设备   | 002953 |  日丰股份  |  -12.0%  | -10.0 | -6.8  | -0.7  |  1.0  |  3.2  |  6.1  | -1.9  | 10.0  | -6.6  | -5.3 |
|   消费电子   | 003028 |  振邦智能  |  -12.3%  |  4.4  | -5.0  | -10.0 | -6.8  |  4.7  |  0.4  | 10.0  | -5.2  | -1.8  | -2.1 |
|   电力行业   | 001896 |  豫能控股  |  -14.4%  | -1.6  | -1.8  | -6.2  |  1.9  | -2.8  | -7.7  | 10.0  | -2.7  | -0.6  | -2.9 |
|  光学光电子  | 002955 |  鸿合科技  |  -14.7%  | -10.0 | -10.0 | -4.4  |  1.9  | -0.6  |  0.2  |  3.2  | 10.0  | -3.1  | -1.3 |
|  汽车零部件  | 002703 |  浙江世宝  |  -33.3%  | -10.0 | -10.0 | -9.2  | -1.4  |  2.1  | -5.4  | 10.0  | -3.6  | -9.6  | -0.7 |
+--------------+--------+------------+----------+-------+-------+-------+-------+-------+-------+-------+-------+-------+------+
